"","Participant","Age","Gender","Ethnicity","Familiar Yes/No","RFamiliar explain","Trait","Identity","ImageID","Rating","Identity Mean","Variance"
"24028",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC008",6,5.1,0.9
"24029",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC009",7,5.1,1.9
"24030",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC010",4,5.1,1.1
"24031",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC011",4,5.1,1.1
"24032",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC012",6,5.1,0.9
"24033",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC013",5,5.1,0.0999999999999996
"24034",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC014",3,5.1,2.1
"24035",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC015",5,5.1,0.0999999999999996
"24036",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC016",6,5.1,0.9
"24037",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC017",7,5.1,1.9
"24038",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC018",4,5.1,1.1
"24039",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC019",7,5.1,1.9
"24040",75,25,"Female","Australian","No","NA","Attractiveness","MC","MC020",6,5.1,0.9
"24041",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD001",4,2.8,1.2
"24042",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD002",3,2.8,0.2
"24043",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD003",3,2.8,0.2
"24044",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD004",2,2.8,0.8
"24045",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD005",2,2.8,0.8
"24046",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD006",5,2.8,2.2
"24047",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD007",2,2.8,0.8
"24048",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD008",1,2.8,1.8
"24049",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD009",3,2.8,0.2
"24050",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD010",3,2.8,0.2
"24051",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD011",2,2.8,0.8
"24052",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD012",3,2.8,0.2
"24053",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD013",3,2.8,0.2
"24054",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD014",3,2.8,0.2
"24055",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD015",3,2.8,0.2
"24056",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD016",2,2.8,0.8
"24057",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD017",3,2.8,0.2
"24058",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD018",3,2.8,0.2
"24059",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD019",4,2.8,1.2
"24060",75,25,"Female","Australian","No","NA","Attractiveness","MD","MD020",2,2.8,0.8
"24061",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME001",5,4.1,0.9
"24062",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME002",4,4.1,0.0999999999999996
"24063",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME003",4,4.1,0.0999999999999996
"24064",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME004",4,4.1,0.0999999999999996
"24065",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME005",5,4.1,0.9
"24066",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME006",4,4.1,0.0999999999999996
"24067",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME007",4,4.1,0.0999999999999996
"24068",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME008",4,4.1,0.0999999999999996
"24069",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME009",3,4.1,1.1
"24070",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME010",4,4.1,0.0999999999999996
"24071",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME011",3,4.1,1.1
"24072",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME012",4,4.1,0.0999999999999996
"24073",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME013",4,4.1,0.0999999999999996
"24074",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME014",4,4.1,0.0999999999999996
"24075",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME015",3,4.1,1.1
"24076",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME016",4,4.1,0.0999999999999996
"24077",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME017",6,4.1,1.9
"24078",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME018",4,4.1,0.0999999999999996
"24079",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME019",5,4.1,0.9
"24080",75,25,"Female","Australian","No","NA","Attractiveness","ME","ME020",4,4.1,0.0999999999999996
"24081",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF001",3,3.2,0.2
"24082",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF002",3,3.2,0.2
"24083",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF003",4,3.2,0.8
"24084",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF004",4,3.2,0.8
"24085",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF005",4,3.2,0.8
"24086",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF006",3,3.2,0.2
"24087",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF007",3,3.2,0.2
"24088",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF008",5,3.2,1.8
"24089",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF009",2,3.2,1.2
"24090",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF010",4,3.2,0.8
"24091",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF011",4,3.2,0.8
"24092",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF012",3,3.2,0.2
"24093",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF013",3,3.2,0.2
"24094",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF014",2,3.2,1.2
"24095",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF015",5,3.2,1.8
"24096",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF016",2,3.2,1.2
"24097",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF017",2,3.2,1.2
"24098",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF018",2,3.2,1.2
"24099",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF019",2,3.2,1.2
"24100",75,25,"Female","Australian","No","NA","Attractiveness","MF","MF020",4,3.2,0.8
"24101",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG001",2,1.85,0.15
"24102",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG002",1,1.85,0.85
"24103",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG003",2,1.85,0.15
"24104",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG004",1,1.85,0.85
"24105",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG005",2,1.85,0.15
"24106",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG006",2,1.85,0.15
"24107",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG007",1,1.85,0.85
"24108",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG008",1,1.85,0.85
"24109",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG009",2,1.85,0.15
"24110",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG010",2,1.85,0.15
"24111",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG011",3,1.85,1.15
"24112",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG012",3,1.85,1.15
"24113",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG013",2,1.85,0.15
"24114",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG014",2,1.85,0.15
"24115",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG015",2,1.85,0.15
"24116",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG016",2,1.85,0.15
"24117",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG017",2,1.85,0.15
"24118",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG018",1,1.85,0.85
"24119",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG019",2,1.85,0.15
"24120",75,25,"Female","Australian","No","NA","Attractiveness","MG","MG020",2,1.85,0.15
"24121",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH001",3,3.05,0.0499999999999998
"24122",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH002",2,3.05,1.05
"24123",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH003",4,3.05,0.95
"24124",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH004",4,3.05,0.95
"24125",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH005",3,3.05,0.0499999999999998
"24126",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH006",3,3.05,0.0499999999999998
"24127",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH007",3,3.05,0.0499999999999998
"24128",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH008",3,3.05,0.0499999999999998
"24129",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH009",3,3.05,0.0499999999999998
"24130",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH010",3,3.05,0.0499999999999998
"24131",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH011",4,3.05,0.95
"24132",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH012",3,3.05,0.0499999999999998
"24133",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH013",2,3.05,1.05
"24134",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH014",3,3.05,0.0499999999999998
"24135",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH015",4,3.05,0.95
"24136",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH016",2,3.05,1.05
"24137",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH017",2,3.05,1.05
"24138",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH018",3,3.05,0.0499999999999998
"24139",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH019",3,3.05,0.0499999999999998
"24140",75,25,"Female","Australian","No","NA","Attractiveness","MH","MH020",4,3.05,0.95
"24141",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA001",3,3.15,0.15
"24142",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA002",3,3.15,0.15
"24143",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA003",2,3.15,1.15
"24144",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA004",3,3.15,0.15
"24145",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA005",4,3.15,0.85
"24146",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA006",3,3.15,0.15
"24147",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA007",3,3.15,0.15
"24148",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA008",2,3.15,1.15
"24149",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA009",5,3.15,1.85
"24150",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA010",3,3.15,0.15
"24151",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA011",4,3.15,0.85
"24152",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA012",4,3.15,0.85
"24153",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA013",3,3.15,0.15
"24154",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA014",3,3.15,0.15
"24155",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA015",2,3.15,1.15
"24156",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA016",3,3.15,0.15
"24157",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA017",4,3.15,0.85
"24158",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA018",3,3.15,0.15
"24159",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA019",3,3.15,0.15
"24160",76,51,"Female","caucasian","Yes","NA","Attractiveness","FA","FA020",3,3.15,0.15
"24161",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB001",3,3.65,0.65
"24162",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB002",3,3.65,0.65
"24163",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB003",4,3.65,0.35
"24164",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB004",4,3.65,0.35
"24165",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB005",4,3.65,0.35
"24166",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB006",5,3.65,1.35
"24167",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB007",3,3.65,0.65
"24168",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB008",3,3.65,0.65
"24169",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB009",4,3.65,0.35
"24170",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB010",3,3.65,0.65
"24171",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB011",5,3.65,1.35
"24172",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB012",3,3.65,0.65
"24173",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB013",3,3.65,0.65
"24174",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB014",3,3.65,0.65
"24175",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB015",4,3.65,0.35
"24176",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB016",5,3.65,1.35
"24177",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB017",3,3.65,0.65
"24178",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB018",4,3.65,0.35
"24179",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB019",3,3.65,0.65
"24180",76,51,"Female","caucasian","Yes","NA","Attractiveness","FB","FB020",4,3.65,0.35
"24181",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC001",3,2.55,0.45
"24182",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC002",3,2.55,0.45
"24183",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC003",2,2.55,0.55
"24184",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC004",4,2.55,1.45
"24185",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC005",4,2.55,1.45
"24186",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC006",2,2.55,0.55
"24187",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC007",3,2.55,0.45
"24188",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC008",2,2.55,0.55
"24189",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC009",3,2.55,0.45
"24190",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC010",2,2.55,0.55
"24191",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC011",2,2.55,0.55
"24192",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC012",3,2.55,0.45
"24193",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC013",2,2.55,0.55
"24194",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC014",2,2.55,0.55
"24195",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC015",2,2.55,0.55
"24196",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC016",2,2.55,0.55
"24197",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC017",2,2.55,0.55
"24198",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC018",3,2.55,0.45
"24199",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC019",3,2.55,0.45
"24200",76,51,"Female","caucasian","Yes","NA","Attractiveness","FC","FC020",2,2.55,0.55
"24201",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD001",3,2.6,0.4
"24202",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD002",3,2.6,0.4
"24203",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD003",2,2.6,0.6
"24204",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD004",3,2.6,0.4
"24205",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD005",2,2.6,0.6
"24206",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD006",2,2.6,0.6
"24207",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD007",3,2.6,0.4
"24208",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD008",2,2.6,0.6
"24209",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD009",3,2.6,0.4
"24210",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD010",4,2.6,1.4
"24211",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD011",3,2.6,0.4
"24212",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD012",2,2.6,0.6
"24213",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD013",2,2.6,0.6
"24214",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD014",2,2.6,0.6
"24215",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD015",2,2.6,0.6
"24216",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD016",3,2.6,0.4
"24217",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD017",2,2.6,0.6
"24218",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD018",3,2.6,0.4
"24219",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD019",4,2.6,1.4
"24220",76,51,"Female","caucasian","Yes","NA","Attractiveness","FD","FD020",2,2.6,0.6
"24221",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE001",4,3.65,0.35
"24222",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE002",3,3.65,0.65
"24223",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE003",3,3.65,0.65
"24224",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE004",4,3.65,0.35
"24225",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE005",3,3.65,0.65
"24226",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE006",5,3.65,1.35
"24227",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE007",4,3.65,0.35
"24228",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE008",3,3.65,0.65
"24229",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE009",5,3.65,1.35
"24230",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE010",4,3.65,0.35
"24231",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE011",4,3.65,0.35
"24232",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE012",3,3.65,0.65
"24233",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE013",2,3.65,1.65
"24234",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE014",3,3.65,0.65
"24235",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE015",4,3.65,0.35
"24236",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE016",4,3.65,0.35
"24237",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE017",4,3.65,0.35
"24238",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE018",4,3.65,0.35
"24239",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE019",3,3.65,0.65
"24240",76,51,"Female","caucasian","Yes","NA","Attractiveness","FE","FE020",4,3.65,0.35
"24241",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF001",3,3,0
"24242",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF002",2,3,1
"24243",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF003",3,3,0
"24244",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF004",4,3,1
"24245",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF005",3,3,0
"24246",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF006",2,3,1
"24247",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF007",3,3,0
"24248",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF008",4,3,1
"24249",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF009",3,3,0
"24250",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF010",2,3,1
"24251",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF011",2,3,1
"24252",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF012",4,3,1
"24253",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF013",3,3,0
"24254",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF014",4,3,1
"24255",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF015",2,3,1
"24256",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF016",3,3,0
"24257",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF017",2,3,1
"24258",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF018",3,3,0
"24259",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF019",3,3,0
"24260",76,51,"Female","caucasian","Yes","NA","Attractiveness","FF","FF020",5,3,2
"24261",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG001",3,2.65,0.35
"24262",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG002",2,2.65,0.65
"24263",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG003",2,2.65,0.65
"24264",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG004",3,2.65,0.35
"24265",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG005",4,2.65,1.35
"24266",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG006",3,2.65,0.35
"24267",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG007",2,2.65,0.65
"24268",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG008",4,2.65,1.35
"24269",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG009",2,2.65,0.65
"24270",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG010",3,2.65,0.35
"24271",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG011",2,2.65,0.65
"24272",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG012",3,2.65,0.35
"24273",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG013",2,2.65,0.65
"24274",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG014",2,2.65,0.65
"24275",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG015",3,2.65,0.35
"24276",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG016",2,2.65,0.65
"24277",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG017",4,2.65,1.35
"24278",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG018",3,2.65,0.35
"24279",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG019",2,2.65,0.65
"24280",76,51,"Female","caucasian","Yes","NA","Attractiveness","FG","FG020",2,2.65,0.65
"24281",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH001",3,2.65,0.35
"24282",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH002",2,2.65,0.65
"24283",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH003",3,2.65,0.35
"24284",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH004",3,2.65,0.35
"24285",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH005",3,2.65,0.35
"24286",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH006",3,2.65,0.35
"24287",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH007",3,2.65,0.35
"24288",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH008",3,2.65,0.35
"24289",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH009",2,2.65,0.65
"24290",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH010",3,2.65,0.35
"24291",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH011",3,2.65,0.35
"24292",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH012",2,2.65,0.65
"24293",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH013",3,2.65,0.35
"24294",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH014",3,2.65,0.35
"24295",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH015",2,2.65,0.65
"24296",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH016",3,2.65,0.35
"24297",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH017",2,2.65,0.65
"24298",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH018",3,2.65,0.35
"24299",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH019",2,2.65,0.65
"24300",76,51,"Female","caucasian","Yes","NA","Attractiveness","FH","FH020",2,2.65,0.65
"24301",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI001",2,2.65,0.65
"24302",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI002",3,2.65,0.35
"24303",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI003",2,2.65,0.65
"24304",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI004",2,2.65,0.65
"24305",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI005",2,2.65,0.65
"24306",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI006",2,2.65,0.65
"24307",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI007",3,2.65,0.35
"24308",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI008",3,2.65,0.35
"24309",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI009",3,2.65,0.35
"24310",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI010",3,2.65,0.35
"24311",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI011",3,2.65,0.35
"24312",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI012",3,2.65,0.35
"24313",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI013",4,2.65,1.35
"24314",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI014",3,2.65,0.35
"24315",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI015",3,2.65,0.35
"24316",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI016",3,2.65,0.35
"24317",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI017",2,2.65,0.65
"24318",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI018",2,2.65,0.65
"24319",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI019",3,2.65,0.35
"24320",76,51,"Female","caucasian","Yes","NA","Attractiveness","FI","FI020",2,2.65,0.65
"24321",76,51,"Female","caucasian","Yes","NA","Attractiveness","MA","MA001",2,2.35,0.35
"24322",76,51,"Female","caucasian","Yes","NA","Attractiveness","MA","MA002",2,2.35,0.35
"24323",76,51,"Female","caucasian","Yes","NA","Attractiveness","MA","MA003",2,2.35,0.35
